charge_id,order_id,ext_id,delivery_mode_id,amount,order_date
227270,927270,R59619249,1,2.0,2025-12-14
227271,927271,R53371419,1,0.0,2025-12-08
227272,927272,R55670983,1,0.0,2025-12-01
227273,927273,R57665139,1,2.0,2025-11-27
227274,927274,R57221471,1,0.0,2025-12-13
227275,927275,R52384154,1,0.0,2025-12-22
227276,927276,R55969715,1,0.0,2025-12-09
227277,927277,R58570061,1,0.0,2025-12-04
227278,927278,R58534172,1,1.5,2025-11-28
227279,927279,R56626861,1,0.0,2025-12-22
227280,927280,R58166372,1,1.5,2025-11-29
227281,927281,R54067241,1,2.0,2025-12-12
227282,927282,R56981989,1,0.0,2025-12-17
227283,927283,R56795570,1,0.0,2025-12-17
227284,927284,R51516002,1,0.0,2025-11-28
227285,927285,R55027467,1,1.5,2025-12-13
227286,927286,R58256138,1,2.0,2025-12-22
227287,927287,,1,2.0,2025-12-17
227288,927288,R51202012,1,1.5,2025-12-22
227289,927289,R52583781,1,0.0,2025-12-15
227290,927290,R59931132,1,2.0,2025-11-30
227291,927291,R58064959,1,2.0,2025-12-18
227292,927292,R56834725,1,1.5,2025-12-20
227293,927293,R58816219,1,1.5,2025-12-03
227294,927294,R55844060,1,0.0,2025-11-30
227295,927295,R53519698,1,2.0,2025-12-17
227296,927296,R56765332,1,0.0,2025-12-12
227297,927297,R57222074,1,2.0,2025-12-20
227298,927298,R56222204,1,1.5,2025-12-17
227299,927299,R56007453,1,0.0,2025-12-14
227300,927300,R54768714,1,1.5,2025-12-14
227301,927301,R53628745,1,0.0,2025-12-22
227302,927302,R56193872,1,1.5,2025-12-20
227303,927303,R51063809,1,1.5,2025-12-06
227304,927304,R56938667,1,0.0,2025-12-18
227305,927305,R55529792,1,0.0,2025-12-19
227306,927306,R53337292,1,0.0,2025-12-10
227307,927307,R53505455,1,0.0,2025-12-08
227308,927308,R53996200,1,0.0,2025-12-17
227309,927309,R55464268,1,2.0,2025-12-11
227310,927310,R56210423,1,1.5,2025-12-10
227311,927311,R58919337,1,2.0,2025-12-07
227312,927312,R58137896,1,1.5,2025-12-17
227313,927313,,1,0.0,2025-12-05
227314,927314,R54568953,1,2.0,2025-11-21
227315,927315,R51464922,1,0.0,2025-12-04
227316,927316,R52753103,1,0.0,2025-12-16
227317,927317,R56331596,1,0.0,2025-11-16
227318,927318,R53992800,1,2.0,2025-12-20
227319,927319,R52470778,1,0.0,2025-12-20
227320,927320,R58731970,1,0.0,2025-12-13
227321,927321,R58012576,1,0.0,2025-11-22
227322,927322,R55316334,1,1.5,2025-11-27
227323,927323,R57440915,1,0.0,2025-12-22
227324,927324,R58678361,1,2.0,2025-12-14
227325,927325,R53374350,1,0.0,2025-11-24
227326,927326,R59170744,1,2.0,2025-12-10
227327,927327,R52444831,1,1.5,2025-12-16
227328,927328,R53574868,1,1.5,2025-12-15
227329,927329,R57474161,1,0.0,2025-12-14
227330,927330,R59165227,1,2.0,2025-11-25
227331,927331,,1,0.0,2025-12-11
227332,927332,R54448115,1,0.0,2025-12-17
227333,927333,R52149442,1,0.0,2025-11-30
227334,927334,R56950113,1,0.0,2025-12-06
227335,927335,R51554688,1,0.0,2025-12-10
227336,927336,R54978973,1,0.0,2025-12-09
227337,927337,R57093957,1,0.0,2025-12-10
227338,927338,R56705459,1,0.0,2025-12-20
227339,927339,R59714810,1,0.0,2025-11-27
227340,927340,R58424311,1,0.0,2025-12-19
227341,927341,R54625416,1,0.0,2025-12-12
227342,927342,R55943366,1,0.0,2025-12-15
227343,927343,,1,2.0,2025-12-06
227344,927344,R58124755,1,0.0,2025-12-20
227345,927345,R59468595,1,0.0,2025-11-20
227346,927346,R54547086,1,0.0,2025-12-06
227347,927347,R57594098,1,0.0,2025-12-17
227348,927348,R54139642,1,2.0,2025-12-17
227349,927349,R56844533,1,0.0,2025-12-20
227350,927350,R52686899,1,0.0,2025-12-07
227351,927351,R52005109,1,2.0,2025-12-05
227352,927352,R53473589,1,0.0,2025-12-14
227353,927353,R53258014,1,0.0,2025-12-15
227354,927354,R54688689,1,0.0,2025-11-12
227355,927355,R53053540,1,0.0,2025-12-01
227356,927356,R58948426,1,1.5,2025-11-27
227357,927357,R55608658,1,1.5,2025-12-17
227358,927358,R51864943,1,2.0,2025-12-15
227359,927359,R51933254,1,0.0,2025-11-21
227360,927360,R53120290,1,1.5,2025-11-19
227361,927361,R52468470,1,0.0,2025-12-06
227362,927362,R58702469,1,0.0,2025-12-09
227363,927363,R59512453,1,0.0,2025-12-17
227364,927364,R57281401,1,0.0,2025-12-20
227365,927365,R51427874,1,0.0,2025-12-15
227366,927366,R57325604,1,0.0,2025-12-08
227367,927367,R59607200,1,0.0,2025-12-05
227368,927368,R56931924,1,0.0,2025-11-22
227369,927369,R58482546,1,0.0,2025-11-30
227370,927370,R58652136,1,0.0,2025-12-20
227371,927371,,1,0.0,2025-12-21
227372,927372,R55774312,1,2.0,2025-12-06
227373,927373,R59387679,1,2.0,2025-12-18
227374,927374,R51380328,1,0.0,2025-11-25
227375,927375,R56962373,1,0.0,2025-12-05
227376,927376,R55746181,1,2.0,2025-12-03
227377,927377,R53621657,1,0.0,2025-12-20
227378,927378,R58124487,1,0.0,2025-12-13
227379,927379,R53866790,1,0.0,2025-12-15
227380,927380,R57952837,1,0.0,2025-12-13
227381,927381,,1,2.0,2025-12-19
227382,927382,,1,0.0,2025-12-15
227383,927383,R51779324,1,0.0,2025-12-22
227384,927384,R59745259,1,1.5,2025-12-10
227385,927385,R53354533,1,0.0,2025-12-07
227386,927386,R56262394,1,2.0,2025-12-19
227387,927387,R54786357,1,2.0,2025-11-28
227388,927388,R53516288,1,2.0,2025-12-21
227389,927389,R55332885,1,0.0,2025-12-09
227390,927390,R56304969,1,1.5,2025-11-26
227391,927391,R58075514,1,0.0,2025-11-22
227392,927392,R55812174,1,0.0,2025-12-17
227393,927393,R51617760,1,0.0,2025-12-06
227394,927394,R58852798,1,0.0,2025-12-13
227395,927395,R57168073,1,2.0,2025-12-14
227396,927396,R56174735,1,0.0,2025-12-11
227397,927397,R55316334,1,0.0,2025-12-12
227398,927398,R53172194,1,0.0,2025-11-23
227399,927399,R51513349,1,1.5,2025-12-10
227400,927400,R58065629,1,0.0,2025-12-03
227401,927401,R54847044,1,0.0,2025-12-13
227402,927402,R51003534,1,0.0,2025-12-12
227403,927403,R52670482,1,0.0,2025-12-20
227404,927404,R53177845,1,1.5,2025-12-17
227405,927405,R53117503,1,1.5,2025-12-15
227406,927406,R51537122,1,2.0,2025-12-09
227407,927407,R54490412,1,0.0,2025-11-30
227408,927408,R51979152,1,0.0,2025-11-28
227409,927409,R58064825,1,2.0,2025-11-27
227410,927410,R51943330,1,0.0,2025-12-08
227411,927411,R53149915,1,0.0,2025-12-11
227412,927412,,1,2.0,2025-12-15
227413,927413,R59618234,1,0.0,2025-12-07
227414,927414,R55199174,1,0.0,2025-11-19
227415,927415,R51882988,1,0.0,2025-12-07
227416,927416,R59004554,1,0.0,2025-12-21
227417,927417,R59243959,1,0.0,2025-12-01
227418,927418,R57124061,1,0.0,2025-12-05
227419,927419,R56327650,1,2.0,2025-11-26
227420,927420,R56448478,1,2.0,2025-12-21
227421,927421,R52940212,1,0.0,2025-12-21
227422,927422,R59643635,1,0.0,2025-12-13
227423,927423,R58486425,1,2.0,2025-12-03
227424,927424,R52843961,1,0.0,2025-12-21
227425,927425,R57181070,1,0.0,2025-12-22
227426,927426,R58868592,1,2.0,2025-12-17
227427,927427,R59557604,1,2.0,2025-11-25
227428,927428,R53163200,1,0.0,2025-12-21
227429,927429,R55732360,1,0.0,2025-12-19
227430,927430,R55465494,1,0.0,2025-12-07
227431,927431,R58115694,1,1.5,2025-12-11
227432,927432,R57797078,1,0.0,2025-12-17
227433,927433,R54856450,1,0.0,2025-12-21
227434,927434,,1,0.0,2025-12-02
227435,927435,R53927065,1,0.0,2025-12-19
227436,927436,R53938913,1,0.0,2025-12-16
227437,927437,R57003511,1,0.0,2025-12-13
227438,927438,R57909659,1,0.0,2025-11-30
227439,927439,R51647452,1,1.5,2025-12-15
227440,927440,R54972910,1,0.0,2025-12-12
227441,927441,R56077536,1,0.0,2025-12-11
227442,927442,R52211958,1,2.0,2025-12-03
227443,927443,R51789122,1,0.0,2025-12-10
227444,927444,R52665645,1,0.0,2025-12-02
227445,927445,R56123521,1,0.0,2025-12-05
227446,927446,R57358170,1,0.0,2025-12-21
227447,927447,R51904299,1,2.0,2025-12-09
227448,927448,,1,0.0,2025-12-11
227449,927449,R58106576,1,0.0,2025-12-22
227450,927450,R51730830,1,0.0,2025-12-12
227451,927451,R54603894,1,0.0,2025-12-12
227452,927452,R53309640,1,2.0,2025-12-19
227453,927453,R55067925,1,0.0,2025-12-16
227454,927454,,1,0.0,2025-12-10
227455,927455,R59935902,1,0.0,2025-12-01
227456,927456,R54020251,1,0.0,2025-12-12
227457,927457,R52211288,1,2.0,2025-12-04
227458,927458,R54308150,1,2.0,2025-12-13
227459,927459,R57489687,1,0.0,2025-12-03
227460,927460,R57844346,1,0.0,2025-11-22
227461,927461,R51028332,1,1.5,2025-12-01
227462,927462,R58002021,1,0.0,2025-12-20
227463,927463,R57853943,1,0.0,2025-12-07
227464,927464,R54061044,1,2.0,2025-12-17
227465,927465,R53165786,1,0.0,2025-12-13
227466,927466,R56258237,1,0.0,2025-11-25
227467,927467,R57603293,1,2.0,2025-12-09
227468,927468,R52285997,1,1.5,2025-12-12
227469,927469,R55525846,1,1.5,2025-12-19
227470,927470,R58277737,1,0.0,2025-12-12
227471,927471,R52196710,1,0.0,2025-12-05
227472,927472,R55085300,1,0.0,2025-12-09
227473,927473,R59936649,1,0.0,2025-12-15
227474,927474,R58477977,1,2.0,2025-12-14
227475,927475,R52279331,1,2.0,2025-12-21
227476,927476,R55391867,1,0.0,2025-12-10
227477,927477,R57338420,1,0.0,2025-12-13
227478,927478,R54155724,1,2.0,2025-12-17
227479,927479,R55146389,1,2.0,2025-11-28
227480,927480,R52721505,1,0.0,2025-11-21
227481,927481,R57727665,1,0.0,2025-12-18
227482,927482,R55569637,1,0.0,2025-12-10
227483,927483,R53986536,1,0.0,2025-12-16
227484,927484,R54562143,1,0.0,2025-12-21
227485,927485,R52923661,1,2.0,2025-12-13
227486,927486,R51432289,1,2.0,2025-12-14
227487,927487,R55491106,1,0.0,2025-12-15
227488,927488,R58338213,1,0.0,2025-12-11
227489,927489,R51597742,1,0.0,2025-12-12
227490,927490,R59028662,1,0.0,2025-12-17
227491,927491,R56580129,1,1.5,2025-12-17
227492,927492,R56875605,1,1.5,2025-12-11
227493,927493,R51906081,1,2.0,2025-11-20
227494,927494,R51404848,1,0.0,2025-12-03
227495,927495,R58891618,1,0.0,2025-12-10
227496,927496,R58028849,1,1.5,2025-11-04
227497,927497,R56141288,1,2.0,2025-12-17
227498,927498,R56654101,1,0.0,2025-12-20
227499,927499,R55314418,1,0.0,2025-12-16
227500,927500,R59188176,1,2.0,2025-11-29
227501,927501,R56889972,1,0.0,2025-12-18
227502,927502,R54250327,1,0.0,2025-11-29
227503,927503,R51647998,1,0.0,2025-12-05
227504,927504,R52298468,1,0.0,2025-11-26
227505,927505,R57081094,1,0.0,2025-12-11
227506,927506,R58095331,1,1.5,2025-11-28
227507,927507,R57262599,1,2.0,2025-12-11
227508,927508,R51941568,1,0.0,2025-11-23
227509,927509,R55011127,1,0.0,2025-12-10
227510,927510,R56992266,1,1.5,2025-12-16
227511,927511,R56294481,1,0.0,2025-12-21
227512,927512,,1,0.0,2025-12-01
227513,927513,R52772585,1,2.0,2025-12-11
227514,927514,R51709442,1,0.0,2025-12-19
227515,927515,R58302659,1,0.0,2025-12-15
227516,927516,R57021556,1,2.0,2025-12-13
227517,927517,R51217404,1,1.5,2025-12-22
227518,927518,R58766911,1,0.0,2025-11-26
227519,927519,R55021481,1,0.0,2025-12-16
227520,927520,R56399294,1,0.0,2025-12-02
227521,927521,R59770181,1,0.0,2025-12-17
227522,927522,R52094406,1,0.0,2025-12-22
227523,927523,R52564366,1,1.5,2025-12-01
227524,927524,R52487540,1,2.0,2025-12-10
227525,927525,R53393688,1,2.0,2025-12-18
227526,927526,R58381669,1,0.0,2025-12-22
227527,927527,R51218429,1,2.0,2025-12-01
227528,927528,R55584627,1,0.0,2025-12-16
227529,927529,R58017001,1,0.0,2025-12-15
227530,927530,R55798621,1,0.0,2025-12-14
227531,927531,R58861514,1,0.0,2025-12-13
227532,927532,R57420629,1,0.0,2025-12-13
227533,927533,R53576295,1,2.0,2025-12-15
227534,927534,R58689941,1,0.0,2025-11-28
227535,927535,R52860455,1,1.5,2025-12-08
227536,927536,R55161245,1,0.0,2025-12-11
227537,927537,R51781977,1,0.0,2025-12-21
227538,927538,R56900738,1,0.0,2025-12-21
227539,927539,R56044099,1,1.5,2025-12-05
227540,927540,R51974861,1,0.0,2025-12-22
227541,927541,R55559896,1,0.0,2025-11-29
227542,927542,R55092656,1,0.0,2025-12-15
227543,927543,R58663860,1,0.0,2025-11-12
227544,927544,,1,0.0,2025-12-17
227545,927545,R51690094,1,2.0,2025-11-19
227546,927546,R54523993,1,2.0,2025-12-16
227547,927547,R56047231,1,0.0,2025-12-05
227548,927548,R59761465,1,0.0,2025-12-14
227549,927549,R51799419,1,2.0,2025-12-11
227550,927550,R54618395,1,1.5,2025-12-16
227551,927551,R54254551,1,2.0,2025-12-22
227552,927552,R51337485,1,2.0,2025-12-18
227553,927553,R59244237,1,0.0,2025-12-11
227554,927554,R53713942,1,0.0,2025-12-13
227555,927555,R52467110,1,0.0,2025-12-03
227556,927556,R56736722,1,0.0,2025-12-07
227557,927557,R56827235,1,1.5,2025-12-21
227558,927558,R54934770,1,0.0,2025-12-12
227559,927559,R51343883,1,0.0,2025-12-18
227560,927560,R57767031,1,2.0,2025-12-20
227561,927561,R58295782,1,0.0,2025-12-15
227562,927562,R57124004,1,0.0,2025-11-22
227563,927563,R51779937,1,2.0,2025-12-22
227564,927564,R52026296,1,0.0,2025-12-08
227565,927565,R58088722,1,0.0,2025-12-10
227566,927566,R59892513,1,0.0,2025-12-01
227567,927567,R52960364,1,0.0,2025-12-02
227568,927568,R52292328,1,1.5,2025-12-17
227569,927569,R51464922,1,0.0,2025-12-17
227570,927570,R52712444,1,0.0,2025-12-13
227571,927571,R57766428,1,0.0,2025-12-10
227572,927572,R55257342,1,0.0,2025-12-19
227573,927573,R56113713,1,0.0,2025-11-25
227574,927574,R51177770,1,2.0,2025-11-24
227575,927575,R58889099,1,0.0,2025-12-20
227576,927576,R59634852,1,2.0,2025-12-08
227577,927577,R56011265,1,0.0,2025-12-15
227578,927578,,1,2.0,2025-12-17
227579,927579,R54649457,1,1.5,2025-12-02
227580,927580,R52085211,1,0.0,2025-11-26
227581,927581,R56200002,1,0.0,2025-12-13
227582,927582,R56242031,1,2.0,2025-12-02
227583,927583,R55892075,1,0.0,2025-11-29
227584,927584,,1,0.0,2025-12-04
227585,927585,R52435157,1,0.0,2025-12-04
227586,927586,R58117466,1,1.5,2025-12-02
227587,927587,,1,1.5,2025-12-05
227588,927588,R51469079,1,0.0,2025-12-08
227589,927589,R51491281,1,2.0,2025-12-15
227590,927590,R58637290,1,1.5,2025-12-19
227591,927591,,1,1.5,2025-12-16
227592,927592,R55802443,1,0.0,2025-12-10
227593,927593,R52966226,1,0.0,2025-11-23
227594,927594,R51579888,1,2.0,2025-12-18
227595,927595,R54845138,1,0.0,2025-11-10
227596,927596,R56964011,1,0.0,2025-12-18
227597,927597,R59375610,1,0.0,2025-12-18
227598,927598,R51400356,1,2.0,2025-12-20
227599,927599,R52020779,1,1.5,2025-12-03
227600,927600,R56577888,1,0.0,2025-12-13
227601,927601,R52458595,1,0.0,2025-12-20
227602,927602,R52061294,1,2.0,2025-12-16
227603,927603,R51938158,1,0.0,2025-12-16
227604,927604,R54907396,1,0.0,2025-11-30
227605,927605,R59285375,1,0.0,2025-12-18
227606,927606,R54525363,1,2.0,2025-12-15
227607,927607,R57673932,1,0.0,2025-12-12
227608,927608,R58510744,1,2.0,2025-12-19
227609,927609,R55073040,1,2.0,2025-12-13
227610,927610,R53321565,1,1.5,2025-12-18
227611,927611,R58227538,1,0.0,2025-12-19
227612,927612,,1,2.0,2025-11-19
227613,927613,R56943102,1,0.0,2025-12-17
227614,927614,R58542888,1,0.0,2025-12-01
227615,927615,R53512265,1,2.0,2025-12-19
227616,927616,R58718618,1,2.0,2025-11-30
227617,927617,R53775855,1,0.0,2025-12-20
227618,927618,R53164905,1,0.0,2025-12-19
227619,927619,R54614439,1,0.0,2025-12-21
227620,927620,R59999577,1,0.0,2025-12-02
227621,927621,,1,0.0,2025-12-22
227622,927622,R58212826,1,0.0,2025-12-01
227623,927623,R54188404,1,0.0,2025-12-06
227624,927624,R55422038,1,0.0,2025-12-21
227625,927625,R58035257,1,0.0,2025-12-09
227626,927626,R59043173,1,0.0,2025-12-04
227627,927627,R55371705,1,2.0,2025-11-30
227628,927628,R58076606,1,2.0,2025-12-16
227629,927629,R58984995,1,0.0,2025-12-20
227630,927630,R52319444,1,2.0,2025-11-25
227631,927631,R58026196,1,1.5,2025-12-20
227632,927632,R59093161,1,0.0,2025-11-30
227633,927633,R51560416,1,0.0,2025-12-11
227634,927634,R59564491,1,0.0,2025-12-21
227635,927635,R55331036,1,0.0,2025-12-18
227636,927636,R58419943,1,0.0,2025-12-18
227637,927637,R54212187,1,0.0,2025-12-12
227638,927638,R56579717,1,2.0,2025-12-16
227639,927639,R52093582,1,1.5,2025-12-18
227640,927640,R58283800,1,0.0,2025-12-14
227641,927641,R51468121,1,2.0,2025-12-22
227642,927642,R56901006,1,0.0,2025-12-14
227643,927643,R57447658,1,1.5,2025-11-24
227644,927644,R51606247,1,1.5,2025-12-06
227645,927645,R54008527,1,2.0,2025-11-25
227646,927646,R54428643,1,1.5,2025-12-02
227647,927647,R58605759,1,2.0,2025-12-18
227648,927648,R56987774,1,2.0,2025-12-08
227649,927649,,1,0.0,2025-12-01
227650,927650,R52519282,1,0.0,2025-12-07
227651,927651,R54073304,1,0.0,2025-11-23
227652,927652,R55539878,1,0.0,2025-12-17
227653,927653,R58890258,1,0.0,2025-12-19
227654,927654,R52776742,1,2.0,2025-12-11
227655,927655,R53154149,1,0.0,2025-12-05
227656,927656,R55950109,1,2.0,2025-12-07
227657,927657,,1,0.0,2025-12-11
227658,927658,R56621210,1,0.0,2025-12-22
227659,927659,R52588618,1,2.0,2025-11-30
227660,927660,R59766436,1,0.0,2025-12-15
227661,927661,R55577807,1,0.0,2025-12-17
227662,927662,R57148246,1,1.5,2025-12-18
227663,927663,R56989278,1,0.0,2025-12-05
227664,927664,R57146072,1,0.0,2025-12-12
227665,927665,R57473960,1,0.0,2025-12-04
227666,927666,R57882218,1,1.5,2025-12-12
227667,927667,R58573538,1,0.0,2025-12-08
227668,927668,R57902447,1,2.0,2026-01-04
227669,927669,R54329806,1,0.0,2026-01-10
227670,927670,R51937200,1,0.0,2025-12-31
227671,927671,R59519531,1,2.0,2025-12-30
227672,927672,R55785078,1,1.5,2025-12-30
227673,927673,R54871631,1,0.0,2026-01-07
227674,927674,R53680783,1,0.0,2026-01-06
227675,927675,R57209268,1,0.0,2026-01-07
227676,927676,R53393832,1,0.0,2026-01-12
227677,927677,R54648978,1,1.5,2026-01-08
227678,927678,R53827558,1,0.0,2026-01-08
227679,927679,R51278436,1,2.0,2025-12-29
227680,927680,R52957979,1,0.0,2026-01-09
227681,927681,R54168865,1,2.0,2026-01-12
227682,927682,R57352107,1,0.0,2025-12-29
227683,927683,R54360935,1,2.0,2025-12-11
227684,927684,R58844005,1,0.0,2026-01-07
227685,927685,R58419474,1,1.5,2026-01-08
227686,927686,R54499952,1,0.0,2026-01-12
227687,927687,R53883686,1,0.0,2026-01-09
227688,927688,R59447743,1,0.0,2025-12-13
227689,927689,R55676433,1,1.5,2025-12-15
227690,927690,R52932645,1,0.0,2025-12-28
227691,927691,R55890504,1,2.0,2026-01-12
227692,927692,R56395080,1,0.0,2026-01-04
227693,927693,R54275939,1,1.5,2026-01-08
227694,927694,R51338031,1,2.0,2025-12-16
227695,927695,R53911539,1,0.0,2025-12-29
227696,927696,R58383096,1,2.0,2025-12-30
227697,927697,R58010392,1,1.5,2026-01-11
227698,927698,R54221372,1,0.0,2026-01-12
227699,927699,R58818393,1,1.5,2025-12-16
227700,927700,R53530732,1,2.0,2026-01-03
227701,927701,R53645085,1,0.0,2026-01-06
227702,927702,R51236129,1,0.0,2025-12-15
227703,927703,R53889203,1,0.0,2025-12-29
227704,927704,R53877556,1,2.0,2026-01-07
227705,927705,R53497352,1,0.0,2026-01-11
227706,927706,R51885852,1,1.5,2025-12-21
227707,927707,R53841245,1,2.0,2026-01-04
227708,927708,R59333122,1,0.0,2026-01-12
227709,927709,R57038864,1,0.0,2026-01-05
227710,927710,R55009834,1,0.0,2026-01-03
227711,927711,R59004008,1,1.5,2026-01-11
227712,927712,R55346237,1,0.0,2025-12-31
227713,927713,R53132004,1,1.5,2025-12-29
227714,927714,R53171035,1,0.0,2026-01-12
227715,927715,R56566241,1,0.0,2026-01-09
227716,927716,R52188741,1,0.0,2026-01-12
227717,927717,R54301474,1,0.0,2025-12-30
227718,927718,R56557994,1,1.5,2025-12-30
227719,927719,R53789284,1,0.0,2026-01-05
227720,927720,R58146967,1,0.0,2026-01-02
227721,927721,R59086418,1,0.0,2026-01-04
227722,927722,R55188083,1,2.0,2026-01-10
227723,927723,R59249342,1,0.0,2026-01-10
227724,927724,R57622507,1,0.0,2025-12-04
227725,927725,R55137606,1,0.0,2026-01-08
227726,927726,R59596913,1,1.5,2025-12-13
227727,927727,,1,0.0,2026-01-10
227728,927728,R58329152,1,0.0,2025-12-25
227729,927729,R58340052,1,0.0,2026-01-12
227730,927730,R54782478,1,0.0,2025-12-12
227731,927731,R56745706,1,2.0,2026-01-03
227732,927732,,1,0.0,2025-12-31
227733,927733,R55738681,1,0.0,2026-01-11
227734,927734,R57963814,1,0.0,2026-01-09
227735,927735,R58081510,1,1.5,2025-12-25
227736,927736,R56167580,1,0.0,2026-01-11
227737,927737,R58818470,1,0.0,2025-12-31
227738,927738,R53120290,1,0.0,2025-12-24
227739,927739,R55599530,1,0.0,2025-12-27
227740,927740,R53685955,1,2.0,2025-12-22
227741,927741,R53995654,1,0.0,2025-12-08
227742,927742,R59034725,1,2.0,2025-12-20
227743,927743,R56670863,1,2.0,2026-01-12
227744,927744,R58175634,1,0.0,2025-12-25
227745,927745,R54133043,1,0.0,2026-01-12
227746,927746,R56584899,1,0.0,2026-01-05
227747,927747,R52824968,1,2.0,2026-01-10
227748,927748,R53409157,1,0.0,2025-12-31
227749,927749,R57312664,1,1.5,2026-01-11
227750,927750,R57678079,1,0.0,2026-01-10
227751,927751,R59853013,1,0.0,2026-01-11
227752,927752,R59114003,1,0.0,2025-12-30
227753,927753,,1,0.0,2025-12-25
227754,927754,R53976996,1,0.0,2026-01-11
227755,927755,R53907727,1,0.0,2025-12-17
227756,927756,R53162855,1,1.5,2025-12-28
227757,927757,R51748061,1,0.0,2026-01-11
227758,927758,R52901114,1,0.0,2026-01-07
227759,927759,R57063920,1,0.0,2025-12-22
227760,927760,R55107023,1,2.0,2025-12-18
227761,927761,R55278127,1,0.0,2025-12-30
227762,927762,R55848006,1,1.5,2026-01-01
227763,927763,R54149795,1,1.5,2026-01-08
227764,927764,R56445614,1,1.5,2026-01-07
227765,927765,R58778213,1,0.0,2026-01-04
227766,927766,R58684625,1,2.0,2026-01-01
227767,927767,R52580927,1,0.0,2025-12-30
227768,927768,R56934309,1,0.0,2026-01-08
227769,927769,R58950744,1,0.0,2026-01-08
227770,927770,R54843232,1,2.0,2025-12-30
227771,927771,R59864181,1,2.0,2025-12-29
227772,927772,R51328491,1,0.0,2026-01-04
227773,927773,R56871783,1,0.0,2026-01-05
227774,927774,R57047982,1,0.0,2026-01-12
227775,927775,R57336782,1,0.0,2025-12-27
227776,927776,R53810662,1,0.0,2026-01-07
227777,927777,R57607718,1,1.5,2026-01-07
227778,927778,R53440621,1,2.0,2026-01-10
227779,927779,R55635228,1,2.0,2026-01-03
227780,927780,R54010366,1,2.0,2025-12-28
227781,927781,R54391384,1,0.0,2025-12-25
227782,927782,R52489858,1,0.0,2025-12-25
227783,927783,R52342738,1,0.0,2025-12-26
227784,927784,R57889564,1,2.0,2026-01-03
227785,927785,R52861805,1,0.0,2026-01-11
227786,927786,R59849258,1,2.0,2026-01-05
227787,927787,R53597003,1,0.0,2025-12-17
227788,927788,R56367964,1,2.0,2026-01-03
227789,927789,R54006152,1,0.0,2026-01-04
227790,927790,R53143517,1,1.5,2025-12-13
227791,927791,R56634619,1,0.0,2026-01-05
227792,927792,R55682161,1,1.5,2025-12-29
227793,927793,R52582766,1,2.0,2026-01-07
