ligne_id,vente_id,ext_id,session_id,famille,designation,quantite,total,vente_date
13948.0,406690.0,R54180713,1033.0,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-12-09
13949.0,406690.0,R54180713,1033.0,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2025-12-09
15865.0,407604.0,R55224240,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-12-16
15866.0,407604.0,R55224240,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2025-12-16
15867.0,407604.0,R55224240,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,35.1,2025-12-16
16533.0,407910.0,R55983067,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2025-12-16
16534.0,407910.0,R55983067,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,2.0,196.0,2025-12-16
17513.0,408371.0,R51477450,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-12-21
719.0,400356.0,R53232402,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-09-10
720.0,400356.0,R53232402,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-09-10
873.0,400431.0,R59916755,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-09-13
874.0,400431.0,R59916755,,MATCHWEAR,MAILLOT DOMICILE,1.0,81.0,2025-09-13
2659.0,401313.0,R54716686,,MATCHWEAR,SHORT DE MATCH,1.0,49.5,2025-10-09
4250.0,402067.0,R54744807,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,62.1,2025-10-15
4251.0,402067.0,R54744807,,HEADWEAR,BONNET HIVER,1.0,25.0,2025-10-15
4252.0,402067.0,R54744807,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2025-10-15
4406.0,402136.0,R58631974,1022.0,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-10-15
4892.0,402381.0,R54437225,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-10-17
4893.0,402381.0,R54437225,,MATCHWEAR,MAILLOT DOMICILE,1.0,81.0,2025-10-17
5539.0,402698.0,R58382349,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-10-17
5540.0,402698.0,R58382349,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-10-17
5541.0,402698.0,R58382349,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-10-17
5917.0,402873.0,R54437225,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,88.2,2025-10-19
7602.0,403675.0,R57364089,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-10-28
7603.0,403675.0,R57364089,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,2.0,196.0,2025-10-28
7604.0,403675.0,R57364089,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2025-10-28
7697.0,403715.0,R57252054,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-10-29
7882.0,403801.0,R54933008,,TRAINING,BALLON TAILLE 7,1.0,40.0,2025-11-01
8070.0,403894.0,R52512338,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,18.0,2025-11-06
8071.0,403894.0,R52512338,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-11-06
8073.0,403896.0,R55146399,,MATCHWEAR,SHORT DE MATCH,1.0,49.5,2025-11-06
8104.0,403910.0,R54437225,,ESSENTIALS,SWEAT ESSENTIEL CREW,2.0,99.0,2025-11-06
8105.0,403910.0,R54437225,,MATCHWEAR,MAILLOT DOMICILE,2.0,180.0,2025-11-06
8105.0,403910.0,R54437225,,MATCHWEAR,MAILLOT DOMICILE,2.0,180.0,2025-11-06
8269.0,403992.0,R54744807,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,88.2,2025-11-06
9670.0,404677.0,R55146399,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-11-11
9671.0,404677.0,R55146399,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-11-11
9672.0,404677.0,R55146399,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2025-11-11
9848.0,404756.0,R54744807,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,81.0,2025-11-11
9849.0,404756.0,R54744807,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,2.0,50.0,2025-11-11
10487.0,405057.0,R54437225,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-11-13
10488.0,405057.0,R54437225,,HEADWEAR,BONNET HIVER,1.0,22.5,2025-11-13
10489.0,405057.0,R54437225,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-11-13
11426.0,405499.0,R59366837,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-11-16
12672.0,406084.0,R53407998,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-12-03
12673.0,406084.0,R53407998,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2025-12-03
12674.0,406084.0,R53407998,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-12-03
12800.0,406141.0,R53808344,,ACCESSORIES,PORTE-CLES METAL,2.0,16.0,2025-12-05
13374.0,406405.0,R53032775,1010.0,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2025-12-07
13960.0,406697.0,R54888460,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-12-09
13961.0,406697.0,R54888460,,ACCESSORIES,MUG CERAMIQUE,2.0,24.0,2025-12-09
13962.0,406697.0,R54888460,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-12-09
14294.0,406852.0,R54437225,,MATCHWEAR,MAILLOT DOMICILE,1.0,81.0,2025-12-11
14449.0,406924.0,R54744807,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,49.5,2025-12-11
15707.0,407530.0,R54437225,,MATCHWEAR,MAILLOT DOMICILE,3.0,243.0,2025-12-16
15708.0,407530.0,R54437225,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-12-16
16159.0,407739.0,R52432159,1018.0,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-12-16
16858.0,408063.0,R51782245,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2025-12-20
16934.0,408098.0,R54437225,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-12-21
17234.0,408241.0,R54950507,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2025-12-21
17235.0,408241.0,R54950507,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-12-21
17236.0,408241.0,R54950507,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-12-21
17237.0,408241.0,R54950507,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-12-21
18031.0,408626.0,R55954735,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-12-23
983.0,400483.0,R58506175,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,40.0,2025-09-15
984.0,400483.0,R58506175,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-09-15
985.0,400483.0,R58506175,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-09-15
2062.0,401019.0,R54026371,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-10-05
2063.0,401019.0,R54026371,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-10-05
2682.0,401326.0,R59538611,1030.0,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-10-09
3702.0,401826.0,R59868127,,HEADWEAR,BONNET HIVER,1.0,25.0,2025-10-12
3703.0,401826.0,R59868127,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-10-12
3704.0,401826.0,R59868127,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-10-12
4238.0,402061.0,R55925991,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,88.2,2025-10-15
4239.0,402061.0,R55925991,,ACCESSORIES,GOURDE ISOTHERME,1.0,19.8,2025-10-15
4240.0,402061.0,R55925991,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2025-10-15
5339.0,402603.0,R54639448,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-10-17
5340.0,402603.0,R54639448,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-10-17
5459.0,402666.0,R51999458,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2025-10-17
5789.0,402820.0,R59539770,,LIMITED EDITION,HOODIE EDITION LIMITEE,1.0,85.5,2025-10-18
5790.0,402820.0,R59539770,,LIMITED EDITION,HOODIE EDITION LIMITEE,1.0,95.0,2025-10-18
5791.0,402820.0,R59539770,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,81.0,2025-10-18
5792.0,402820.0,R59539770,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-10-18
5793.0,402820.0,R59539770,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-10-18
6031.0,402927.0,R55925991,,ACCESSORIES,PORTE-CLES METAL,1.0,7.2,2025-10-19
6032.0,402927.0,R55925991,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-10-19
7056.0,403420.0,R55925991,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2025-10-28
7391.0,403581.0,R59104262,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-10-28
8461.0,404085.0,R57203416,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-11-06
8462.0,404085.0,R57203416,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2025-11-06
8463.0,404085.0,R57203416,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-11-06
9408.0,404546.0,R58373566,1007.0,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-11-09
9409.0,404546.0,R58373566,1007.0,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.01,2025-11-09
9410.0,404546.0,R58373566,1007.0,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-11-09
9411.0,404546.0,R58373566,1007.0,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-11-09
9412.0,404546.0,R58373566,1007.0,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2025-11-09
9582.0,404628.0,R54885395,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-11-09
9583.0,404628.0,R54885395,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2025-11-09
11340.0,405455.0,R52757873,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2025-11-15
11341.0,405455.0,R52757873,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-11-15
11342.0,405455.0,R52757873,,MATCHWEAR,SHORT DE MATCH,1.0,55.0,2025-11-15
12035.0,405781.0,R58931463,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,30.0,2025-11-26
12036.0,405781.0,R58931463,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,26.25,2025-11-26
12037.0,405781.0,R58931463,,ACCESSORIES,PORTE-CLES METAL,1.0,5.6,2025-11-26
12038.0,405781.0,R58931463,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-11-26
12563.0,406034.0,R56411554,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-12-01
12564.0,406034.0,R56411554,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-12-01
12565.0,406034.0,R56411554,,FAN SEGMENT,HOODIE FAN CAPUCHE,1.0,69.0,2025-12-01
12566.0,406034.0,R56411554,,ESSENTIALS,SWEAT ESSENTIEL CREW,2.0,110.0,2025-12-01
12759.0,406122.0,R53120568,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,3.0,117.0,2025-12-04
13925.0,406680.0,R55888330,1011.0,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-12-09
13926.0,406680.0,R55888330,1011.0,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-12-09
13927.0,406680.0,R55888330,1011.0,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-12-09
14927.0,407151.0,R54535238,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-12-11
15962.0,407648.0,R51717267,,FAN SEGMENT,HOODIE FAN CAPUCHE,2.0,138.0,2025-12-16
15963.0,407648.0,R51717267,,MATCHWEAR,MAILLOT DOMICILE,3.0,270.0,2025-12-16
15964.0,407648.0,R51717267,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-12-16
15965.0,407648.0,R51717267,,SKYLINE,TOTE BAG SKYLINE,1.0,18.0,2025-12-16
15966.0,407648.0,R51717267,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-12-16
15967.0,407648.0,R51717267,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-12-16
16139.0,407726.0,R53043933,,HEADWEAR,BONNET HIVER,2.0,50.0,2025-12-16
16153.0,407735.0,R59308056,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-12-16
16186.0,407752.0,R57810966,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-12-16
16187.0,407752.0,R57810966,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-12-16
3639.0,401795.0,R55612279,1027.0,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2025-10-12
3805.0,401874.0,R55465293,,FAN SEGMENT,ECHARPE SUPPORTER,2.0,34.0,2025-10-12
3806.0,401874.0,R55465293,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2025-10-12
3807.0,401874.0,R55465293,,MATCHWEAR,MAILLOT DOMICILE,2.0,180.0,2025-10-12
3808.0,401874.0,R55465293,,HEADWEAR,BONNET HIVER,1.0,25.0,2025-10-12
3809.0,401874.0,R55465293,,FAN SEGMENT,DRAPEAU TRIBUNE,3.0,45.0,2025-10-12
3810.0,401874.0,R55465293,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-10-12
4223.0,402054.0,R51787015,,ESSENTIALS,SWEAT ESSENTIEL CREW,3.0,165.0,2025-10-15
4411.0,402139.0,R57713777,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2025-10-15
7050.0,403417.0,R51787015,,MATCHWEAR,MAILLOT FLOQUE JOUEUR,1.0,98.0,2025-10-28
7200.0,403492.0,R59022666,1005.0,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-10-28
7201.0,403492.0,R59022666,1005.0,FAN SEGMENT,ECHARPE SUPPORTER,2.0,40.0,2025-10-28
7386.0,403578.0,R57713777,,ESSENTIALS,SWEAT ESSENTIEL CREW,3.0,165.0,2025-10-28
7430.0,403595.0,R51737563,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-10-28
7431.0,403595.0,R51737563,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-10-28
7432.0,403595.0,R51737563,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-10-28
7433.0,403595.0,R51737563,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-10-28
7434.0,403595.0,R51737563,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-10-28
8405.0,404059.0,R59866288,1006.0,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-11-06
8406.0,404059.0,R59866288,1006.0,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-11-06
8807.0,404259.0,R57781274,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,55.0,2025-11-06
8808.0,404259.0,R57781274,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-11-06
10341.0,404989.0,R57505903,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2025-11-11
10342.0,404989.0,R57505903,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-11-11
10343.0,404989.0,R57505903,,HEADWEAR,BONNET HIVER,2.0,50.0,2025-11-11
10377.0,405009.0,R51275371,,HEADWEAR,BONNET HIVER,1.0,25.0,2025-11-12
10378.0,405009.0,R51275371,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-11-12
10379.0,405009.0,R51275371,,MATCHWEAR,MAILLOT EXTERIEUR,1.0,90.0,2025-11-12
10380.0,405009.0,R51275371,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-11-12
10381.0,405009.0,R51275371,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,16.0,2025-11-12
10382.0,405009.0,R51275371,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-11-12
10954.0,405272.0,R57713777,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-11-13
11371.0,405468.0,R57041795,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-11-15
11372.0,405468.0,R57041795,,SKYLINE,T-SHIRT SKYLINE CRENEAU,1.0,32.3,2025-11-15
13317.0,406379.0,R51391764,1010.0,HEADWEAR,BONNET HIVER,1.0,25.0,2025-12-07
13318.0,406379.0,R51391764,1010.0,ESSENTIALS,CHAUSSETTES PAIRE,1.0,10.8,2025-12-07
13885.0,406663.0,R53083654,1011.0,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-12-09
16536.0,407912.0,R57342912,,LIMITED EDITION,T-SHIRT DROP CAPSULE,1.0,45.0,2025-12-16
16537.0,407912.0,R57342912,,ACCESSORIES,MUG CERAMIQUE,2.0,24.0,2025-12-16
16538.0,407912.0,R57342912,,MATCHWEAR,MAILLOT DOMICILE,1.0,90.0,2025-12-16
17317.0,408280.0,R51768290,,SKYLINE,TOTE BAG SKYLINE,1.0,18.0,2025-12-21
17318.0,408280.0,R51768290,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2025-12-21
17319.0,408280.0,R51768290,,LIMITED EDITION,HOODIE EDITION LIMITEE,1.0,95.0,2025-12-21
17320.0,408280.0,R51768290,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2025-12-21
6.0,400004.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-16
7.0,400004.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-08-16
8.0,400004.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2025-08-16
9.0,400004.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-16
10.0,400004.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,70.0,2025-08-16
11.0,400005.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,70.0,2025-08-16
19.0,400008.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-16
20.0,400008.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-16
21.0,400008.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,22.5,2025-08-16
23.0,400010.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-16
24.0,400011.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,10.2,2025-08-16
25.0,400012.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-16
26.0,400012.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-08-16
29.0,400015.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,3.0,117.0,2025-08-17
30.0,400015.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-08-17
31.0,400015.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-17
32.0,400016.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,13.5,2025-08-17
33.0,400016.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,2.0,50.0,2025-08-17
34.0,400017.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,22.5,2025-08-17
36.0,400019.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-17
37.0,400020.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-17
38.0,400020.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-17
43.0,400023.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2025-08-17
46.0,400026.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-18
61.0,400035.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-21
62.0,400035.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-08-21
66.0,400039.0,,,SKYLINE,TOTE BAG SKYLINE,1.0,18.0,2025-08-21
67.0,400040.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-21
68.0,400040.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-21
69.0,400040.0,,,ESSENTIALS,SWEAT ESSENTIEL CREW,1.0,49.5,2025-08-21
70.0,400041.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-24
71.0,400041.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-24
72.0,400042.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-24
73.0,400042.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-08-24
74.0,400042.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-08-24
75.0,400043.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-24
77.0,400045.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-24
78.0,400045.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2025-08-24
83.0,400047.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-08-24
84.0,400048.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-24
86.0,400050.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-24
87.0,400051.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-08-24
97.0,400056.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-25
101.0,400059.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-25
102.0,400059.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-25
103.0,400059.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-25
105.0,400061.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-25
106.0,400061.0,,,HEADWEAR,CASQUETTE BRODEE,2.0,60.0,2025-08-25
107.0,400061.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2025-08-25
108.0,400061.0,,,TRAINING,SHORT ENTRAINEMENT,1.0,35.0,2025-08-25
109.0,400062.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2025-08-25
110.0,400062.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-25
111.0,400062.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-08-25
112.0,400063.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-25
113.0,400063.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-08-25
114.0,400063.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-25
127.0,400068.0,,,TRAINING,SHORT ENTRAINEMENT,1.0,35.0,2025-08-27
128.0,400068.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-27
129.0,400068.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-08-27
130.0,400068.0,,,HEADWEAR,CASQUETTE BRODEE,1.0,30.0,2025-08-27
131.0,400068.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-08-27
132.0,400068.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2025-08-27
142.0,400073.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-28
143.0,400073.0,,,ACCESSORIES,PORTE-CLES METAL,1.0,8.0,2025-08-28
152.0,400076.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-28
153.0,400076.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-08-28
154.0,400076.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-08-28
155.0,400076.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-28
156.0,400076.0,,,ESSENTIALS,T-SHIRT ESSENTIEL UNI,1.0,25.0,2025-08-28
157.0,400077.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-28
158.0,400077.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-28
159.0,400077.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-28
160.0,400077.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-28
162.0,400079.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-28
163.0,400079.0,,,SKYLINE,TOTE BAG SKYLINE,2.0,36.0,2025-08-28
164.0,400080.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-28
165.0,400080.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,1.0,15.0,2025-08-28
166.0,400081.0,,,ESSENTIALS,CHAUSSETTES PAIRE,3.0,36.0,2025-08-28
167.0,400081.0,,,FAN SEGMENT,ECHARPE SUPPORTER,1.0,20.0,2025-08-28
175.0,400086.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-29
176.0,400086.0,,,ACCESSORIES,MUG CERAMIQUE,1.0,12.0,2025-08-29
177.0,400086.0,,,FAN SEGMENT,DRAPEAU TRIBUNE,2.0,30.0,2025-08-29
178.0,400087.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-29
179.0,400087.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,1.0,35.0,2025-08-29
180.0,400087.0,,,ACCESSORIES,GOURDE ISOTHERME,1.0,22.0,2025-08-29
182.0,400089.0,,,FAN SEGMENT,T-SHIRT FAN LOGO,2.0,59.5,2025-08-30
183.0,400089.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,2.0,78.0,2025-08-30
184.0,400089.0,,,ESSENTIALS,CHAUSSETTES PAIRE,1.0,12.0,2025-08-30
185.0,400089.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-30
189.0,400091.0,,,FAN SEGMENT,T-SHIRT FAN REVERSIBLE,1.0,39.0,2025-08-30
