payment_id,order_id,ext_id,payment_type_id,amount,payment_date
305355,903444,R58043427,1,61.21,2025-09-25
305365,903450,R59712770,1,148.0,2025-09-23
305367,903451,,1,49.44,2025-09-30
305371,903453,R52646652,1,28.75,2025-09-21
305373,903454,R59579615,1,297.0,2025-09-24
305385,903464,R52763869,1,50.08,2025-09-21
305393,903471,R59962740,1,57.5,2025-10-06
305398,903474,R51589773,1,115.0,2025-09-26
305402,903477,R54436468,1,152.08,2025-09-30
305412,903485,R54456707,1,200.32,2025-09-19
305415,903487,R55326065,1,361.68,2025-09-01
305422,903492,R55723979,1,71.76,2025-09-21
305428,903496,R59084981,1,29.0,2025-10-02
305436,903500,R59005291,1,152.08,2025-10-06
305437,903501,R59475740,1,76.04,2025-10-02
305443,903505,R58906742,1,63.0,2025-09-26
305444,903506,R58408842,1,58.0,2025-09-29
305448,903509,R56089461,1,0.0,2025-09-22
305449,903510,R52668586,1,130.8,2025-08-30
305457,903514,R51956002,1,76.04,2025-09-29
305468,903522,R55099868,1,105.28,2025-09-12
305470,903523,R53738606,1,15.77,2025-10-07
305475,903527,R53581879,1,71.87,2025-09-20
305479,903531,R52842256,1,297.0,2025-10-03
305485,903536,R53439596,1,152.0,2025-10-01
305486,903537,R56817638,1,0.0,2025-10-05
305493,903541,R56805991,1,122.42,2025-09-23
305503,903549,R59475740,1,35.88,2025-10-02
305504,903550,R59245051,1,15.81,2025-10-05
305507,903551,R53227709,1,0.0,2025-09-26
305512,903554,R59805534,1,76.04,2025-10-06
305527,903564,R56157303,1,76.0,2025-09-24
305528,903565,R55280770,1,361.68,2025-09-11
305534,903568,R53433064,1,61.21,2025-09-27
305545,903575,R54841527,1,482.24,2025-10-07
305555,903580,R55312033,1,76.04,2025-09-21
305556,903581,R52346205,1,32.0,2025-09-08
305560,903584,R53515062,1,76.0,2025-10-07
305577,903592,R53111775,1,76.04,2025-10-04
305581,903594,R53635344,1,28.75,2025-09-29
305582,903595,R56114862,1,38.0,2025-09-17
305590,903602,R53423591,1,593.52,2025-09-24
305593,903603,R54553072,1,1224.0,2025-10-01
305598,903607,R52164288,1,1836.18,2025-09-26
305599,903608,R57598801,1,50.08,2025-09-21
305612,903618,R53268502,1,76.04,2025-10-05
305615,903620,R52309971,1,76.04,2025-09-13
305628,903627,R59768553,1,57.5,2025-09-09
305641,903633,R56031092,1,362.0,2025-09-11
305659,903640,,1,61.21,2025-09-28
305662,903642,R53314266,1,122.42,2025-09-25
305663,903643,,1,17.34,2025-09-20
305666,903645,R51723407,1,0.0,2025-10-07
305669,903647,R51430393,1,100.16,2025-09-23
305672,903650,R54797324,1,185.43,2025-09-27
305674,903651,R56029732,1,83.0,2025-09-09
305684,903656,R57972865,1,38.02,2025-10-02
305719,903679,R53797933,1,76.04,2025-09-26
305725,903682,R57216490,1,236.48,2025-09-26
305729,903684,,1,143.74,2025-09-22
305733,903686,R54871899,1,0.0,2025-09-17
305739,903689,R52960642,1,61.0,2025-10-05
305742,903691,R57583955,1,0.0,2025-10-03
305745,903694,R58777255,1,296.76,2025-09-26
305762,903704,R54631948,1,41.74,2025-10-01
305764,903706,R57635715,1,1224.12,2025-09-18
305770,903710,R59860158,1,472.96,2025-10-03
305774,903713,R58513809,1,152.08,2025-10-05
305779,903716,R56128348,1,83.48,2025-09-05
305783,903719,R53360040,1,1052.72,2025-10-02
305790,903723,R57533421,1,255.21,2025-09-30
305811,903741,R59164547,1,122.42,2025-09-21
305813,903742,R51340818,1,114.06,2025-09-16
305816,903744,R56045258,1,1780.56,2025-09-16
305819,903746,R54522767,1,593.52,2025-09-18
305822,903748,R54169334,1,35.88,2025-09-29
305828,903752,R52175178,1,33.0,2025-09-29
305835,903757,R58130550,1,211.0,2025-10-08
305837,903759,R57766351,1,100.16,2025-09-30
305841,903761,R55898617,1,890.0,2025-10-08
305847,903767,R52742347,1,143.74,2025-09-21
305853,903773,R55611254,1,0.0,2025-09-16
305856,903775,R59732185,1,0.0,2025-09-25
305866,903780,R51882298,1,114.06,2025-10-08
305870,903782,R52310450,1,150.0,2025-10-06
305875,903785,R51418870,1,473.0,2025-10-08
305882,903789,R57987778,1,0.0,2025-09-27
305887,903792,R58789448,1,48.96,2025-09-30
305898,903799,R54972374,1,1389.56,2025-09-01
305906,903805,,1,830.0,2025-10-11
305919,903815,R56792505,1,67.3,2025-10-05
305920,903816,R57276085,1,134.6,2025-09-27
305926,903820,R52372229,1,234.48,2025-09-27
305944,903831,R58385414,1,18.46,2025-09-25
305950,903837,R51259701,1,286.6,2025-09-29
305957,903841,R57548190,1,37.0,2025-09-29
305967,903849,R56653622,1,18.46,2025-10-05
305972,903852,R52815907,1,280.0,2025-10-04
305975,903854,R58457212,1,977.0,2025-10-05
305979,903857,R58681503,1,38.0,2025-10-08
305983,903859,R55289563,1,40.29,2025-10-05
305990,903864,R56075764,1,36.92,2025-09-25
305991,903865,R56298896,1,48.86,2025-10-10
306002,903872,R55292149,1,564.52,2025-10-05
306009,903875,R56669081,1,84.04,2025-09-25
306012,903877,R57514964,1,34.0,2025-10-02
306016,903880,R56225882,1,337.0,2025-10-11
306022,903883,R51001082,1,33.65,2025-09-24
306023,903884,R55967819,1,36.92,2025-10-11
306026,903886,R53993614,1,133.53,2025-09-30
306029,903888,R52403147,1,55.38,2025-10-11
306034,903891,,1,234.48,2025-10-10
306037,903892,,1,44.51,2025-10-08
306040,903895,R56051723,1,73.0,2025-09-17
306064,903910,R52518736,1,234.48,2025-08-25
306071,903914,R54092374,1,175.86,2025-10-07
306076,903918,R52732529,1,153.12,2025-10-08
306080,903922,R56345551,1,440.0,2025-09-25
306084,903924,R54919100,1,178.04,2025-10-08
306112,903941,R54415157,1,73.84,2025-09-28
306117,903944,,1,423.39,2025-10-04
306121,903948,R54850042,1,117.0,2025-09-27
306129,903951,,1,332.25,2025-09-30
306133,903953,R54580111,1,347.39,2025-10-01
306149,903963,R58763300,1,44.51,2025-09-28
306155,903967,,1,36.92,2025-10-03
306165,903974,,1,695.0,2025-10-03
306183,903987,R52513219,1,33.65,2025-09-05
306190,903990,R58941405,1,67.0,2025-10-08
306193,903991,R59131435,1,97.72,2025-10-08
306201,903995,,1,256.4,2025-10-07
306205,903999,R57831272,1,44.51,2025-09-26
306210,904002,R58972802,1,97.72,2025-10-08
306219,904009,R54311617,1,58.62,2025-09-15
306230,904017,R54412705,1,67.3,2025-09-20
306233,904019,R59795046,1,0.0,2025-09-24
306237,904023,R58091241,1,18.46,2025-09-25
306240,904026,R58899855,1,117.0,2025-10-08
306252,904033,R59361109,1,115.76,2025-10-06
306253,904034,R53476721,1,36.92,2025-09-06
306265,904043,R58659023,1,0.0,2025-10-10
306284,904054,R59094176,1,89.02,2025-10-07
306285,904055,R53635210,1,73.29,2025-10-02
306300,904064,R59754042,1,100.95,2025-09-27
306303,904066,R57221605,1,117.24,2025-10-09
306310,904073,R53303309,1,48.86,2025-10-02
306312,904074,R54503764,1,54.0,2025-09-24
306313,904075,R57689056,1,18.0,2025-10-11
306314,904076,R57377575,1,58.0,2025-09-09
306330,904087,R58401362,1,37.0,2025-09-19
306336,904092,R53328298,1,89.02,2025-10-01
306369,904111,R57896451,1,48.86,2025-09-17
306372,904113,R57681968,1,44.51,2025-10-10
306374,904115,R58400739,1,36.92,2025-09-30
306379,904119,R57095049,1,36.92,2025-10-01
306387,904126,R52512328,1,89.02,2025-09-26
306399,904132,R59226048,1,53.72,2025-09-19
306403,904134,R57258730,1,67.3,2025-10-08
306405,904136,R51622195,1,162.84,2025-10-10
306419,904145,R58855863,1,26.86,2025-09-29
306424,904148,R57246460,1,74.04,2025-09-27
306428,904151,R52764817,1,24.48,2025-09-10
306440,904158,R54533945,1,1780.4,2025-10-10
306466,904177,R54225740,1,40.29,2025-09-12
306467,904178,R57750413,1,31.74,2025-08-26
306469,904180,R59265826,1,0.0,2025-10-08
306489,904195,R59172707,1,97.72,2025-10-07
306491,904196,R57977846,1,48.86,2025-10-01
306493,904198,R56220097,1,33.65,2025-10-08
306494,904199,R54464063,1,76.56,2025-10-09
306497,904200,R55446769,1,58.62,2025-09-30
306498,904201,R59483029,1,141.13,2025-10-02
306505,904206,R54322728,1,117.24,2025-09-26
306514,904215,,1,55.0,2025-10-04
306538,904229,R53866455,1,18.46,2025-10-09
306542,904231,R59453404,1,89.0,2025-10-06
306545,904232,R58112639,1,242.74,2025-09-21
306564,904244,R51859349,1,143.3,2025-09-24
306570,904246,R57711660,1,67.3,2025-10-04
306581,904253,R56905910,1,0.0,2025-10-10
306582,904254,R53718578,1,36.92,2025-09-30
306589,904259,R56153414,1,133.53,2025-10-02
306594,904263,R54153674,1,50.42,2025-09-26
306600,904266,R57018022,1,53.72,2025-10-02
306602,904268,R57076056,1,31.74,2025-09-30
306604,904270,R54416862,1,0.0,2025-09-19
306608,904272,R52298803,1,55.38,2025-09-30
306611,904273,R58500045,1,0.0,2025-09-22
306618,904281,R55199117,1,49.0,2025-09-21
306625,904284,R57763152,1,117.24,2025-10-08
306638,904292,R52929379,1,50.42,2025-10-06
306643,904296,R52861259,1,651.36,2025-09-28
306645,904297,,1,42.02,2025-09-30
306674,904316,,1,1780.4,2025-10-06
306689,904326,R59762423,1,134.6,2025-09-23
306693,904329,R56257212,1,67.3,2025-09-23
306699,904332,R55861559,1,18.51,2025-10-01
306709,904339,,1,55.38,2025-09-12
306715,904343,R55914890,1,89.0,2025-09-28
306716,904344,R59223529,1,24.48,2025-10-01
306730,904356,R51497890,1,36.92,2025-10-09
306732,904357,R57663712,1,1433.0,2025-10-07
306742,904361,R55201425,1,62.0,2025-10-08
306752,904366,R53600882,1,48.86,2025-09-30
306763,904374,R51971873,1,31.74,2025-09-25
306779,904383,R55879815,1,48.86,2025-09-22
306782,904385,R56250335,1,13.0,2025-09-23
306799,904397,R57985537,1,26.86,2025-09-17
306805,904402,R53102044,1,97.72,2025-09-06
306808,904405,R57038797,1,42.02,2025-10-08
306811,904406,R52099913,1,135.0,2025-09-28
306813,904407,R56797878,1,44.51,2025-09-13
306822,904413,R52266994,1,36.92,2025-09-28
306826,904416,R55133315,1,20.3,2025-10-11
306829,904418,R54073582,1,252.39,2025-10-01
306835,904422,R51024587,1,0.0,2025-10-01
306836,904423,R56679646,1,97.72,2025-10-05
306841,904425,R51209234,1,117.24,2025-10-04
306842,904426,R55643331,1,67.3,2025-09-07
306859,904437,R59724206,1,48.86,2025-09-19
306861,904439,R52077309,1,36.92,2025-09-24
306862,904440,R55477486,1,117.0,2025-10-05
306874,904447,R59490107,1,10.15,2025-09-30
306876,904449,R52665310,1,97.72,2025-10-01
306880,904453,R56475383,1,326.0,2025-10-08
306892,904459,,1,86.82,2025-10-05
306903,904466,R53959698,1,89.02,2025-09-21
306917,904474,R54293706,1,89.02,2025-10-09
306921,904476,R58890727,1,0.0,2025-10-10
306923,904477,R54500153,1,20.3,2025-09-29
306933,904485,R56537909,1,97.72,2025-10-01
306936,904487,R58410011,1,36.92,2025-09-21
306946,904494,R51298186,1,24.0,2025-09-24
306949,904495,R56167781,1,28.94,2025-10-01
306954,904498,R58800003,1,44.51,2025-09-20
306955,904499,R59545900,1,89.02,2025-09-13
306957,904500,R58855796,1,36.92,2025-09-24
306959,904501,R57110518,1,33.65,2025-10-07
306964,904505,R57857554,1,0.0,2025-09-29
306968,904507,R58985886,1,73.84,2025-09-28
306978,904515,R55153132,1,98.0,2025-09-20
306979,904516,R57495070,1,57.88,2025-09-11
306982,904518,,1,45.0,2025-10-03
306989,904521,R55116218,1,605.75,2025-10-10
306991,904522,R58960542,1,44.51,2025-10-09
306999,904527,R59385150,1,175.86,2025-09-26
307006,904530,R59949321,1,18.46,2025-10-11
307011,904533,R57204642,1,89.0,2025-09-26
307013,904536,R59711678,1,337.0,2025-10-10
307018,904540,R54969299,1,24.43,2025-09-30
307020,904541,R51483992,1,89.02,2025-10-08
307036,904550,R52313649,1,10.15,2025-10-02
307037,904551,R55375795,1,44.51,2025-09-02
307042,904554,R53248551,1,0.0,2025-10-01
307058,904564,R55041566,1,49.0,2025-10-05
307060,904566,R57270990,1,48.84,2025-10-10
307061,904567,R52542375,1,41.0,2025-09-30
307068,904572,R58758185,1,48.86,2025-10-10
307087,904584,R53143182,1,1232.36,2025-10-09
307094,904588,,1,143.3,2025-09-22
307095,904589,R59724350,1,168.26,2025-09-30
307113,904598,R51376382,1,67.3,2025-09-12
307115,904599,R55684948,1,168.26,2025-10-08
307124,904605,R51493666,1,89.02,2025-10-08
307127,904607,R57723106,1,37.0,2025-09-25
307128,904608,R56472787,1,716.0,2025-10-02
307129,904609,R52073353,1,277.0,2025-09-20
307131,904610,R56431927,1,40.29,2025-10-03
307136,904613,R59681229,1,423.39,2025-09-16
307139,904615,R55577472,1,0.0,2025-10-07
307140,904616,R58494528,1,89.02,2025-10-03
307144,904619,R58894827,1,20.3,2025-10-05
307148,904622,R53115865,1,53.72,2025-10-01
307158,904628,R52491352,1,20.0,2025-09-28
307166,904634,R52837228,1,651.36,2025-09-30
307176,904640,R58370223,1,18.46,2025-09-24
307178,904642,R52979578,1,134.6,2025-09-20
307196,904652,R51938024,1,49.0,2025-09-29
307206,904659,R58123673,1,24.43,2025-09-29
307208,904660,R53373459,1,143.0,2025-09-17
307209,904661,R57965921,1,100.95,2025-09-25
307215,904665,R55312110,1,18.46,2025-09-29
307216,904666,R53816045,1,27.0,2025-09-23
307222,904669,R58318674,1,168.26,2025-10-01
307227,904673,R56881323,1,24.0,2025-10-05
307229,904674,R51988769,1,24.43,2025-10-11
307235,904678,R52042224,1,176.0,2025-09-12
307245,904683,R58837885,1,55.0,2025-10-09
307251,904687,R51804792,1,74.0,2025-09-21
307259,904692,R56986548,1,67.3,2025-10-06
307261,904693,,1,252.39,2025-10-04
307263,904694,R59444343,1,24.43,2025-10-09
307278,904701,R57952368,1,48.86,2025-10-01
307287,904707,R54601365,1,134.6,2025-10-08
307291,904710,R58601401,1,37.02,2025-10-09
307305,904719,R57168341,1,67.0,2025-09-27
307312,904725,R56905977,1,31.74,2025-09-27
307314,904726,R53810327,1,33.65,2025-09-22
307317,904729,R54615129,1,55.38,2025-09-16
307331,904738,R52659391,1,0.0,2025-09-25
307337,904741,R53866857,1,48.86,2025-09-17
307340,904743,R57787538,1,0.0,2025-09-07
307343,904744,R55528298,1,73.29,2025-10-11
307344,904745,R54332469,1,0.0,2025-09-12
307345,904746,,1,0.0,2025-09-07
307358,904753,R57903730,1,282.26,2025-10-09
307371,904764,R51665641,1,49.0,2025-09-15
307374,904765,R54162591,1,26.86,2025-09-17
307379,904768,R56128147,1,143.3,2025-09-16
307380,904769,R56516578,1,58.62,2025-09-21
307381,904770,R52590591,1,98.0,2025-09-21
307385,904772,R54955133,1,0.0,2025-10-04
307393,904779,R58226858,1,89.02,2025-10-01
307394,904780,R52152095,1,121.37,2025-09-25
307402,904787,R51198133,1,36.92,2025-10-04
307404,904788,R57087080,1,37.0,2025-09-22
307406,904789,R53594283,1,24.0,2025-10-03
307417,904797,R54788397,1,20.3,2025-10-05
307423,904801,R53807597,1,521.1,2025-09-27
307431,904806,R57620323,1,48.86,2025-09-29
307432,904807,R57746400,1,74.04,2025-10-05
307433,904808,R58521021,1,40.6,2025-09-30
307441,904813,R57183867,1,67.0,2025-09-15
307453,904822,R54429256,1,71.65,2025-09-23
307454,904823,R52554079,1,26.86,2025-09-14
307455,904824,R56774460,1,24.0,2025-10-05
307456,904825,R51544957,1,48.86,2025-10-08
307466,904831,R58747630,1,24.0,2025-09-20
307470,904833,R58336997,1,74.0,2025-10-09
307481,904838,R57762194,1,40.29,2025-10-02
307489,904841,R56136394,1,176.0,2025-09-25
307491,904842,R59088870,1,89.02,2025-10-04
307492,904843,R58929289,1,49.0,2025-10-08
307496,904845,R59894697,1,2150.0,2025-09-27
307498,904847,R55684670,1,168.26,2025-09-27
307499,904848,R59425685,1,84.0,2025-09-26
307501,904850,R54465959,1,141.13,2025-10-08
307507,904854,R59995765,1,141.13,2025-10-02
307517,904860,R56121816,1,89.02,2025-09-21
307522,904862,R55693798,1,0.0,2025-10-11
307530,904865,R58825280,1,18.46,2025-09-25
307542,904872,R52830418,1,76.56,2025-09-15
307551,904878,R57153830,1,49.0,2025-10-07
307552,904879,R51314593,1,24.43,2025-09-26
307554,904880,R54309175,1,98.0,2025-09-26
307556,904881,R51438908,1,63.48,2025-09-11
307571,904892,R53144408,1,24.43,2025-10-10
307572,904893,R52227216,1,242.74,2025-09-17
307599,904911,R55348478,1,32.0,2025-09-19
307603,904913,R53678331,1,50.42,2025-09-22
307604,904914,R53703186,1,45.0,2025-10-09
307629,904931,R54672751,1,37.0,2025-10-07
307633,904933,R51376171,1,488.52,2025-09-15
307641,904938,R59525048,1,45.0,2025-10-02
307648,904943,R51290897,1,16.0,2025-09-18
307660,904952,R59716994,1,48.86,2025-09-30
307669,904957,R55590613,1,48.86,2025-10-05
307677,904963,R52689629,1,423.39,2025-09-26
307678,904964,R57912801,1,117.24,2025-08-29
307679,904965,R52297031,1,18.46,2025-09-22
307680,904966,R53993959,1,178.04,2025-10-07
307683,904967,R51232049,1,141.13,2025-09-21
307686,904968,R54463785,1,89.02,2025-10-07
307691,904972,R51983252,1,24.48,2025-10-05
307704,904979,R55387308,1,55.0,2025-09-05
307709,904981,R59478872,1,286.6,2025-10-05
307713,904984,,1,358.0,2025-10-04
307730,904997,,1,27.0,2025-10-08
307738,905002,R51040046,1,162.84,2025-10-01
307739,905003,R51134994,1,26.86,2025-10-06
307755,905011,R56884110,1,45.0,2025-10-03
307770,905019,R53614435,1,67.3,2025-10-07
307771,905020,R55441185,1,0.0,2025-10-07
307779,905024,R54880826,1,33.65,2025-10-09
307785,905027,R54103619,1,168.26,2025-10-03
307787,905028,R58489155,1,45.0,2025-10-02
307789,905030,R52342393,1,143.3,2025-10-02
307809,905041,R54739903,1,49.0,2025-09-27
307820,905049,R58889846,1,53.72,2025-10-10
307825,905053,R53667900,1,117.24,2025-10-05
307828,905055,,1,44.51,2025-10-08
307840,905062,R56225269,1,55.0,2025-10-11
307842,905064,R57210772,1,50.42,2025-10-04
307852,905071,R58521845,1,36.92,2025-09-28
307860,905076,,1,1389.56,2025-09-15
307864,905080,,1,49.0,2025-09-28
307865,905081,R53696577,1,143.3,2025-09-26
307869,905083,R57801915,1,55.38,2025-09-21
307873,905086,R56960802,1,73.29,2025-09-26
307874,905087,R51502516,1,73.29,2025-10-05
307879,905091,R57102338,1,48.86,2025-09-16
307881,905093,R59082740,1,36.92,2025-09-21
307889,905098,R52671162,1,58.62,2025-09-20
307916,905114,R55634682,1,89.02,2025-10-09
307918,905116,,1,358.0,2025-09-29
307924,905121,R59233605,1,20.3,2025-10-06
307942,905130,,1,33.65,2025-09-20
307948,905135,R53273751,1,49.0,2025-09-28
307952,905138,R54868767,1,55.38,2025-10-10
307957,905141,R59613387,1,141.13,2025-09-24
307958,905142,R55020734,1,58.62,2025-10-04
307963,905146,R51745465,1,21.01,2025-09-27
307976,905158,R54254407,1,97.72,2025-10-06
307980,905160,,1,24.0,2025-09-19
307985,905163,R51739335,1,48.86,2025-10-03
307987,905165,R57085308,1,40.29,2025-10-08
307994,905169,R58364706,1,18.0,2025-09-16
308001,905174,R55641425,1,97.72,2025-09-24
308004,905175,R58143423,1,71.65,2025-10-05
308007,905177,R53228044,1,117.24,2025-09-23
308009,905179,R52300709,1,133.53,2025-10-01
308012,905181,R54482587,1,49.0,2025-10-02
308016,905184,R53524257,1,553.66,2025-10-05
308023,905188,R54098772,1,24.43,2025-09-14
308028,905192,R51524383,1,84.0,2025-10-11
308042,905200,R55063845,1,0.0,2025-09-23
308047,905203,R59693422,1,67.3,2025-09-08
308053,905207,R51833814,1,114.84,2025-09-20
308058,905209,R53033043,1,36.92,2025-09-24
308074,905222,R58954288,1,326.0,2025-10-03
308080,905225,R56732843,1,67.0,2025-10-05
308107,905241,R53834713,1,34.0,2025-10-03
308110,905243,R54388319,1,42.02,2025-10-11
308111,905244,R53480399,1,89.02,2025-09-21
308121,905252,R51703915,1,694.78,2025-09-22
308122,905253,R54449140,1,18.46,2025-10-01
308127,905256,R52053814,1,58.62,2025-10-04
308132,905260,R55768728,1,44.51,2025-09-29
308135,905263,R56690268,1,36.92,2025-09-25
308150,905274,R53679547,1,48.86,2025-10-08
308158,905279,R55830363,1,71.65,2025-10-05
308162,905282,R53420047,1,44.51,2025-10-05
308170,905289,R54080459,1,84.0,2025-10-04
308172,905290,R55319533,1,67.0,2025-09-26
308174,905292,R58212146,1,44.51,2025-09-29
308184,905297,R59327796,1,48.86,2025-09-11
308194,905302,R56303599,1,33.65,2025-09-13
308197,905304,R57081295,1,32.0,2025-09-26
308199,905305,R59322279,1,36.92,2025-09-26
308203,905309,R53387970,1,0.0,2025-10-05
308209,905314,R51981614,1,31.74,2025-09-29
308222,905321,R53694805,1,153.0,2025-10-10
308245,905338,R59480912,1,48.86,2025-10-08
308253,905343,R59110603,1,215.0,2025-09-14
308256,905345,R54734185,1,175.86,2025-10-07
308268,905350,R56873622,1,33.65,2025-10-07
308293,905362,R57010455,1,168.26,2025-10-10
308304,905370,R53150193,1,36.92,2025-09-19
308312,905376,R54571060,1,133.53,2025-10-06
308347,905395,R58434588,1,0.0,2025-09-30
308351,905398,R58910755,1,73.44,2025-10-07
308353,905399,R55747340,1,38.28,2025-10-06
308370,905411,R54875922,1,48.86,2025-09-26
308392,905424,R55501182,1,100.95,2025-09-17
308393,905425,R56148778,1,26.86,2025-10-04
308400,905429,R57737483,1,128.96,2025-10-04
308401,905430,R57353333,1,24.43,2025-10-10
308410,905434,R59765344,1,282.26,2025-09-21
308411,905435,,1,48.86,2025-10-03
308424,905441,R52904591,1,141.13,2025-10-07
308444,905454,R52807861,1,325.68,2025-10-03
308448,905457,R56418297,1,97.72,2025-10-11
308463,905466,R51661561,1,67.3,2025-09-16
308466,905467,R57998199,1,42.02,2025-10-07
308473,905472,R53420737,1,143.0,2025-10-08
308482,905478,R56424705,1,38.28,2025-10-03
308488,905482,R59507137,1,37.0,2025-09-11
308502,905491,R53242277,1,20.3,2025-10-07
308512,905497,R54056073,1,37.0,2025-10-02
308528,905509,R51601142,1,24.43,2025-10-11
308534,905514,R54902214,1,49.0,2025-09-29
308537,905516,R55746248,1,121.0,2025-09-16
308555,905525,R51330809,1,89.02,2025-10-01
308556,905526,R59004956,1,53.72,2025-09-25
